event_time,network,network_region,price_aud_mwh,demand_mw
2026-05-06T14:00:00Z,NEM,TAS1,87.01,976.83
2026-05-06T14:00:00Z,NEM,VIC1,0.01,5052.28
2026-05-06T14:05:00Z,NEM,NSW1,68.59,7284.96
2026-05-06T14:05:00Z,NEM,QLD1,117.73,6010.68
2026-05-06T14:05:00Z,NEM,SA1,0.01,1468.93
2026-05-06T14:05:00Z,NEM,TAS1,87.01,988.43
2026-05-06T14:05:00Z,NEM,VIC1,0.01,4996.77
2026-05-06T14:10:00Z,NEM,NSW1,85.42,7340.85
2026-05-06T14:10:00Z,NEM,QLD1,95.82,5965.39
2026-05-06T14:10:00Z,NEM,SA1,1.06,1475.31
2026-05-06T14:10:00Z,NEM,TAS1,88.1,988.61
2026-05-06T14:10:00Z,NEM,VIC1,1.05,5020.95
2026-05-06T14:15:00Z,NEM,NSW1,84.9,7361.97
2026-05-06T14:15:00Z,NEM,QLD1,92.5,5941.59
2026-05-06T14:15:00Z,NEM,SA1,-0.05,1448.12
2026-05-06T14:15:00Z,NEM,TAS1,86.95,988.52
2026-05-06T14:15:00Z,NEM,VIC1,-0.05,4905.67
2026-05-06T14:20:00Z,NEM,NSW1,71.06,7311.28
2026-05-06T14:20:00Z,NEM,QLD1,95.82,5944.79
2026-05-06T14:20:00Z,NEM,SA1,-0.05,1476.48
2026-05-06T14:20:00Z,NEM,TAS1,86.95,985.93
2026-05-06T14:20:00Z,NEM,VIC1,-0.05,4838.47
2026-05-06T14:25:00Z,NEM,NSW1,76.99,7298.42
2026-05-06T14:25:00Z,NEM,QLD1,83.29,5901.47
2026-05-06T14:25:00Z,NEM,SA1,1.06,1463.58
2026-05-06T14:25:00Z,NEM,TAS1,88.1,982.98
2026-05-06T14:25:00Z,NEM,VIC1,1.05,4814.76
2026-05-06T14:30:00Z,NEM,NSW1,72.63,7292.09
2026-05-06T14:30:00Z,NEM,QLD1,101.83,5865.52
2026-05-06T14:30:00Z,NEM,SA1,4.62,1475.05
2026-05-06T14:30:00Z,NEM,TAS1,88.16,972.73
2026-05-06T14:30:00Z,NEM,VIC1,4.55,4841.3
2026-05-06T14:35:00Z,NEM,NSW1,90.0,7287.1
2026-05-06T14:35:00Z,NEM,QLD1,97.25,5832.98
2026-05-06T14:35:00Z,NEM,SA1,8.5,1478.03
2026-05-06T14:35:00Z,NEM,TAS1,88.22,979.42
2026-05-06T14:35:00Z,NEM,VIC1,8.52,4835.2
2026-05-06T14:40:00Z,NEM,NSW1,71.98,7193.09
2026-05-06T14:40:00Z,NEM,QLD1,103.97,5845.79
2026-05-06T14:40:00Z,NEM,SA1,4.53,1487.76
2026-05-06T14:40:00Z,NEM,TAS1,88.16,968.54
2026-05-06T14:40:00Z,NEM,VIC1,4.55,4744.42
2026-05-06T14:45:00Z,NEM,NSW1,76.99,7158.67
2026-05-06T14:45:00Z,NEM,QLD1,82.5,5791.95
2026-05-06T14:45:00Z,NEM,SA1,4.54,1462.63
2026-05-06T14:45:00Z,NEM,TAS1,88.16,963.18
2026-05-06T14:45:00Z,NEM,VIC1,4.55,4802.82
2026-05-06T14:50:00Z,NEM,NSW1,77.03,7159.41
2026-05-06T14:50:00Z,NEM,QLD1,82.94,5820.72
2026-05-06T14:50:00Z,NEM,SA1,4.59,1493.07
2026-05-06T14:50:00Z,NEM,TAS1,88.16,964.73
2026-05-06T14:50:00Z,NEM,VIC1,4.55,4755.1
2026-05-06T14:55:00Z,NEM,NSW1,76.99,7140.45
2026-05-06T14:55:00Z,NEM,QLD1,82.5,5792.54
2026-05-06T14:55:00Z,NEM,SA1,1.13,1487.63
2026-05-06T14:55:00Z,NEM,TAS1,88.16,974.72
2026-05-06T14:55:00Z,NEM,VIC1,1.12,4751.64
2026-05-06T15:00:00Z,NEM,NSW1,76.99,7118.41
2026-05-06T15:00:00Z,NEM,QLD1,82.62,5805.91
2026-05-06T15:00:00Z,NEM,SA1,0.01,1463.59
2026-05-06T15:00:00Z,NEM,TAS1,87.01,972.26
2026-05-06T15:00:00Z,NEM,VIC1,0.01,4646.17
2026-05-06T15:05:00Z,NEM,NSW1,84.79,7061.24
2026-05-06T15:05:00Z,NEM,QLD1,91.96,5742.71
2026-05-06T15:05:00Z,NEM,SA1,0.0,1463.9
2026-05-06T15:05:00Z,NEM,TAS1,87.0,969.61
2026-05-06T15:05:00Z,NEM,VIC1,0.0,4576.79
2026-05-06T15:10:00Z,NEM,NSW1,84.79,7051.26
2026-05-06T15:10:00Z,NEM,QLD1,91.98,5761.74
2026-05-06T15:10:00Z,NEM,SA1,-0.05,1461.58
2026-05-06T15:10:00Z,NEM,TAS1,86.95,968.76
2026-05-06T15:10:00Z,NEM,VIC1,-0.05,4572.83
2026-05-06T15:15:00Z,NEM,NSW1,84.79,7008.24
2026-05-06T15:15:00Z,NEM,QLD1,92.73,5770.04
2026-05-06T15:15:00Z,NEM,SA1,0.0,1449.45
2026-05-06T15:15:00Z,NEM,TAS1,87.0,964.34
2026-05-06T15:15:00Z,NEM,VIC1,0.0,4633.23
2026-05-06T15:20:00Z,NEM,NSW1,84.79,6969.35
2026-05-06T15:20:00Z,NEM,QLD1,92.73,5749.8
2026-05-06T15:20:00Z,NEM,SA1,-0.05,1449.8
2026-05-06T15:20:00Z,NEM,TAS1,86.95,963.29
2026-05-06T15:20:00Z,NEM,VIC1,-0.05,4592.66
2026-05-06T15:25:00Z,NEM,NSW1,76.99,6921.74
2026-05-06T15:25:00Z,NEM,QLD1,83.39,5690.54
2026-05-06T15:25:00Z,NEM,SA1,-0.02,1471.17
2026-05-06T15:25:00Z,NEM,TAS1,86.98,968.94
2026-05-06T15:25:00Z,NEM,VIC1,-0.02,4507.29
2026-05-06T15:30:00Z,NEM,NSW1,84.79,6889.96
2026-05-06T15:30:00Z,NEM,QLD1,92.37,5690.8
2026-05-06T15:30:00Z,NEM,SA1,0.0,1461.22
2026-05-06T15:30:00Z,NEM,TAS1,87.0,963.71
2026-05-06T15:30:00Z,NEM,VIC1,0.0,4518.07
2026-05-06T15:35:00Z,NEM,NSW1,85.51,6847.7
2026-05-06T15:35:00Z,NEM,QLD1,92.5,5632.24
2026-05-06T15:35:00Z,NEM,SA1,0.16,1462.94
2026-05-06T15:35:00Z,NEM,TAS1,87.16,969.33
2026-05-06T15:35:00Z,NEM,VIC1,0.15,4531.47
2026-05-06T15:40:00Z,NEM,NSW1,84.79,6819.45
2026-05-06T15:40:00Z,NEM,QLD1,92.2,5592.02
2026-05-06T15:40:00Z,NEM,SA1,0.01,1461.15
2026-05-06T15:40:00Z,NEM,TAS1,87.01,953.29
2026-05-06T15:40:00Z,NEM,VIC1,0.01,4541.35
2026-05-06T15:45:00Z,NEM,NSW1,84.79,6791.68
2026-05-06T15:45:00Z,NEM,QLD1,92.78,5612.17
2026-05-06T15:45:00Z,NEM,SA1,0.01,1443.26
2026-05-06T15:45:00Z,NEM,TAS1,87.01,933.73
2026-05-06T15:45:00Z,NEM,VIC1,0.01,4514.59
2026-05-06T15:50:00Z,NEM,NSW1,86.75,6737.93
2026-05-06T15:50:00Z,NEM,QLD1,105.95,5648.43
2026-05-06T15:50:00Z,NEM,SA1,0.01,1453.33
2026-05-06T15:50:00Z,NEM,TAS1,87.01,945.84
2026-05-06T15:50:00Z,NEM,VIC1,0.01,4399.84
2026-05-06T15:55:00Z,NEM,NSW1,84.79,6727.63
2026-05-06T15:55:00Z,NEM,QLD1,92.77,5595.15
2026-05-06T15:55:00Z,NEM,SA1,0.0,1455.23
2026-05-06T15:55:00Z,NEM,TAS1,75.0,941.57
2026-05-06T15:55:00Z,NEM,VIC1,0.0,4381.04
2026-05-06T16:00:00Z,NEM,NSW1,86.77,6722.59
2026-05-06T16:00:00Z,NEM,QLD1,105.95,5603.83
2026-05-06T16:00:00Z,NEM,SA1,0.01,1461.07
2026-05-06T16:00:00Z,NEM,TAS1,75.01,928.15
2026-05-06T16:00:00Z,NEM,VIC1,0.01,4319.58
2026-05-06T16:05:00Z,NEM,NSW1,88.71,6696.27
2026-05-06T16:05:00Z,NEM,QLD1,117.73,5599.29
2026-05-06T16:05:00Z,NEM,SA1,0.01,1451.82
2026-05-06T16:05:00Z,NEM,TAS1,75.01,933.93
2026-05-06T16:05:00Z,NEM,VIC1,0.01,4390.13
2026-05-06T16:10:00Z,NEM,NSW1,71.89,6642.94
2026-05-06T16:10:00Z,NEM,QLD1,105.95,5624.01
2026-05-06T16:10:00Z,NEM,SA1,0.0,1440.73
2026-05-06T16:10:00Z,NEM,TAS1,75.0,934.74
2026-05-06T16:10:00Z,NEM,VIC1,0.0,4331.56
2026-05-06T16:15:00Z,NEM,NSW1,71.06,6640.1
2026-05-06T16:15:00Z,NEM,QLD1,105.95,5593.5
2026-05-06T16:15:00Z,NEM,SA1,0.0,1444.91
2026-05-06T16:15:00Z,NEM,TAS1,87.0,946.92
2026-05-06T16:15:00Z,NEM,VIC1,0.0,4256.03
2026-05-06T16:20:00Z,NEM,NSW1,71.76,6618.33
2026-05-06T16:20:00Z,NEM,QLD1,105.95,5625.47
2026-05-06T16:20:00Z,NEM,SA1,8.5,1435.55
2026-05-06T16:20:00Z,NEM,TAS1,88.1,954.69
2026-05-06T16:20:00Z,NEM,VIC1,8.29,4355.23
2026-05-06T16:25:00Z,NEM,NSW1,76.99,6615.24
2026-05-06T16:25:00Z,NEM,QLD1,83.13,5568.7
2026-05-06T16:25:00Z,NEM,SA1,8.53,1416.83
2026-05-06T16:25:00Z,NEM,TAS1,88.1,959.96
2026-05-06T16:25:00Z,NEM,VIC1,8.49,4376.32
2026-05-06T16:30:00Z,NEM,NSW1,76.99,6548.5
2026-05-06T16:30:00Z,NEM,QLD1,84.09,5548.71
2026-05-06T16:30:00Z,NEM,SA1,8.53,1396.04
2026-05-06T16:30:00Z,NEM,TAS1,88.1,976.08
2026-05-06T16:30:00Z,NEM,VIC1,8.54,4393.3
2026-05-06T16:35:00Z,NEM,NSW1,88.2,6534.48
2026-05-06T16:35:00Z,NEM,QLD1,115.02,5600.74
2026-05-06T16:35:00Z,NEM,SA1,1.19,1366.24
2026-05-06T16:35:00Z,NEM,TAS1,88.22,988.54
2026-05-06T16:35:00Z,NEM,VIC1,1.17,4388.4
2026-05-06T16:40:00Z,NEM,NSW1,88.22,6511.92
2026-05-06T16:40:00Z,NEM,QLD1,115.02,5549.27
2026-05-06T16:40:00Z,NEM,SA1,4.61,1369.84
2026-05-06T16:40:00Z,NEM,TAS1,79.0,991.01
2026-05-06T16:40:00Z,NEM,VIC1,4.55,4307.68
2026-05-06T16:45:00Z,NEM,NSW1,86.78,6516.23
2026-05-06T16:45:00Z,NEM,QLD1,105.95,5603.75
2026-05-06T16:45:00Z,NEM,SA1,4.65,1381.53
2026-05-06T16:45:00Z,NEM,TAS1,78.99,994.1
2026-05-06T16:45:00Z,NEM,VIC1,4.55,4306.8
2026-05-06T16:50:00Z,NEM,NSW1,84.79,6531.57
2026-05-06T16:50:00Z,NEM,QLD1,92.73,5556.25
2026-05-06T16:50:00Z,NEM,SA1,4.65,1382.84
2026-05-06T16:50:00Z,NEM,TAS1,78.97,978.9
2026-05-06T16:50:00Z,NEM,VIC1,4.55,4332.55
2026-05-06T16:55:00Z,NEM,NSW1,88.99,6478.15
2026-05-06T16:55:00Z,NEM,QLD1,120.66,5607.36
2026-05-06T16:55:00Z,NEM,SA1,4.63,1381.03
2026-05-06T16:55:00Z,NEM,TAS1,79.07,975.33
2026-05-06T16:55:00Z,NEM,VIC1,4.55,4306.51
2026-05-06T17:00:00Z,NEM,NSW1,76.04,6486.96
2026-05-06T17:00:00Z,NEM,QLD1,82.62,5608.36
2026-05-06T17:00:00Z,NEM,SA1,4.57,1369.69
2026-05-06T17:00:00Z,NEM,TAS1,79.7,974.63
2026-05-06T17:00:00Z,NEM,VIC1,4.55,4291.81
2026-05-06T17:05:00Z,NEM,NSW1,80.03,6453.96
2026-05-06T17:05:00Z,NEM,QLD1,88.01,5576.53
2026-05-06T17:05:00Z,NEM,SA1,4.59,1362.27
2026-05-06T17:05:00Z,NEM,TAS1,79.07,971.98
2026-05-06T17:05:00Z,NEM,VIC1,4.55,4318.89
2026-05-06T17:10:00Z,NEM,NSW1,76.99,6477.7
2026-05-06T17:10:00Z,NEM,QLD1,83.61,5587.99
2026-05-06T17:10:00Z,NEM,SA1,8.51,1365.27
2026-05-06T17:10:00Z,NEM,TAS1,83.09,981.11
2026-05-06T17:10:00Z,NEM,VIC1,8.53,4366.96
2026-05-06T17:15:00Z,NEM,NSW1,76.99,6529.59
2026-05-06T17:15:00Z,NEM,QLD1,82.5,5550.53
2026-05-06T17:15:00Z,NEM,SA1,4.56,1352.41
2026-05-06T17:15:00Z,NEM,TAS1,78.97,981.21
2026-05-06T17:15:00Z,NEM,VIC1,4.55,4305.3
2026-05-06T17:20:00Z,NEM,NSW1,76.99,6504.4
2026-05-06T17:20:00Z,NEM,QLD1,82.62,5572.97
2026-05-06T17:20:00Z,NEM,SA1,4.58,1356.68
2026-05-06T17:20:00Z,NEM,TAS1,78.94,978.46
2026-05-06T17:20:00Z,NEM,VIC1,4.55,4338.05
2026-05-06T17:25:00Z,NEM,NSW1,76.99,6474.89
2026-05-06T17:25:00Z,NEM,QLD1,82.6,5583.59
2026-05-06T17:25:00Z,NEM,SA1,4.76,1376.39
2026-05-06T17:25:00Z,NEM,TAS1,78.96,972.57
2026-05-06T17:25:00Z,NEM,VIC1,4.55,4306.84
2026-05-06T17:30:00Z,NEM,NSW1,76.99,6453.88
2026-05-06T17:30:00Z,NEM,QLD1,83.67,5642.47
2026-05-06T17:30:00Z,NEM,SA1,4.77,1367.98
2026-05-06T17:30:00Z,NEM,TAS1,78.94,968.6
2026-05-06T17:30:00Z,NEM,VIC1,4.55,4334.1
2026-05-06T17:35:00Z,NEM,NSW1,90.0,6476.95
2026-05-06T17:35:00Z,NEM,QLD1,115.02,5641.5
2026-05-06T17:35:00Z,NEM,SA1,-0.05,1351.05
2026-05-06T17:35:00Z,NEM,TAS1,74.23,970.42
2026-05-06T17:35:00Z,NEM,VIC1,-0.05,4339.35
2026-05-06T17:40:00Z,NEM,NSW1,71.87,6454.74
2026-05-06T17:40:00Z,NEM,QLD1,105.95,5625.01
2026-05-06T17:40:00Z,NEM,SA1,0.0,1368.14
2026-05-06T17:40:00Z,NEM,TAS1,74.28,979.51
2026-05-06T17:40:00Z,NEM,VIC1,0.0,4289.39
2026-05-06T17:45:00Z,NEM,NSW1,76.99,6441.01
2026-05-06T17:45:00Z,NEM,QLD1,85.15,5635.96
2026-05-06T17:45:00Z,NEM,SA1,1.06,1372.38
2026-05-06T17:45:00Z,NEM,TAS1,75.4,976.98
2026-05-06T17:45:00Z,NEM,VIC1,1.0,4280.57
2026-05-06T17:50:00Z,NEM,NSW1,75.92,6448.44
2026-05-06T17:50:00Z,NEM,QLD1,82.5,5641.78
2026-05-06T17:50:00Z,NEM,SA1,0.01,1365.78
2026-05-06T17:50:00Z,NEM,TAS1,74.32,978.11
2026-05-06T17:50:00Z,NEM,VIC1,0.01,4319.17
2026-05-06T17:55:00Z,NEM,NSW1,74.5,6426.87
2026-05-06T17:55:00Z,NEM,QLD1,94.99,5617.25
2026-05-06T17:55:00Z,NEM,SA1,8.21,1355.0
2026-05-06T17:55:00Z,NEM,TAS1,88.1,996.17
2026-05-06T17:55:00Z,NEM,VIC1,7.7,4355.88
2026-05-06T18:00:00Z,NEM,NSW1,72.12,6480.4
2026-05-06T18:00:00Z,NEM,QLD1,104.88,5603.48
2026-05-06T18:00:00Z,NEM,SA1,0.01,1331.01
2026-05-06T18:00:00Z,NEM,TAS1,87.01,1000.91
2026-05-06T18:00:00Z,NEM,VIC1,0.01,4303.93
2026-05-06T18:05:00Z,NEM,NSW1,61.99,6411.13
2026-05-06T18:05:00Z,NEM,QLD1,82.5,5651.55
2026-05-06T18:05:00Z,NEM,SA1,1.17,1322.47
2026-05-06T18:05:00Z,NEM,TAS1,88.16,1005.05
2026-05-06T18:05:00Z,NEM,VIC1,1.12,4362.26
2026-05-06T18:10:00Z,NEM,NSW1,67.22,6496.35
2026-05-06T18:10:00Z,NEM,QLD1,94.99,5627.13
2026-05-06T18:10:00Z,NEM,SA1,5.33,1315.83
2026-05-06T18:10:00Z,NEM,TAS1,92.26,1000.37
2026-05-06T18:10:00Z,NEM,VIC1,5.08,4420.83
2026-05-06T18:15:00Z,NEM,NSW1,72.12,6540.05
2026-05-06T18:15:00Z,NEM,QLD1,94.99,5676.37
2026-05-06T18:15:00Z,NEM,SA1,8.53,1331.9
2026-05-06T18:15:00Z,NEM,TAS1,88.16,991.13
2026-05-06T18:15:00Z,NEM,VIC1,8.01,4406.38
2026-05-06T18:20:00Z,NEM,NSW1,75.4,6558.92
2026-05-06T18:20:00Z,NEM,QLD1,82.5,5659.38
2026-05-06T18:20:00Z,NEM,SA1,5.31,1337.63
2026-05-06T18:20:00Z,NEM,TAS1,88.16,987.26
2026-05-06T18:20:00Z,NEM,VIC1,5.08,4439.56
2026-05-06T18:25:00Z,NEM,NSW1,57.51,6526.78
2026-05-06T18:25:00Z,NEM,QLD1,65.96,5697.48
2026-05-06T18:25:00Z,NEM,SA1,5.46,1330.78
2026-05-06T18:25:00Z,NEM,TAS1,88.16,985.32
2026-05-06T18:25:00Z,NEM,VIC1,5.08,4392.62
2026-05-06T18:30:00Z,NEM,NSW1,62.99,6604.49
2026-05-06T18:30:00Z,NEM,QLD1,82.5,5710.0
2026-05-06T18:30:00Z,NEM,SA1,-0.05,1327.86
2026-05-06T18:30:00Z,NEM,TAS1,86.95,987.14
2026-05-06T18:30:00Z,NEM,VIC1,-0.05,4364.7
2026-05-06T18:35:00Z,NEM,NSW1,62.08,6574.68
2026-05-06T18:35:00Z,NEM,QLD1,82.5,5713.39
2026-05-06T18:35:00Z,NEM,SA1,1.15,1348.01
2026-05-06T18:35:00Z,NEM,TAS1,88.14,997.05
2026-05-06T18:35:00Z,NEM,VIC1,1.08,4471.64
2026-05-06T18:40:00Z,NEM,NSW1,67.33,6665.92
2026-05-06T18:40:00Z,NEM,QLD1,94.99,5697.46
2026-05-06T18:40:00Z,NEM,SA1,5.62,1365.24
2026-05-06T18:40:00Z,NEM,TAS1,88.16,1008.24
2026-05-06T18:40:00Z,NEM,VIC1,5.08,4493.81
2026-05-06T18:45:00Z,NEM,NSW1,67.13,6669.46
2026-05-06T18:45:00Z,NEM,QLD1,94.99,5793.69
2026-05-06T18:45:00Z,NEM,SA1,11.44,1381.6
2026-05-06T18:45:00Z,NEM,TAS1,74.26,1011.84
2026-05-06T18:45:00Z,NEM,VIC1,0.0,4455.94
2026-05-06T18:50:00Z,NEM,NSW1,73.3,6748.85
2026-05-06T18:50:00Z,NEM,QLD1,94.99,5760.57
2026-05-06T18:50:00Z,NEM,SA1,9.92,1406.53
2026-05-06T18:50:00Z,NEM,TAS1,83.5,1006.63
2026-05-06T18:50:00Z,NEM,VIC1,8.95,4522.3
2026-05-06T18:55:00Z,NEM,NSW1,74.46,6833.12
2026-05-06T18:55:00Z,NEM,QLD1,94.99,5780.2
2026-05-06T18:55:00Z,NEM,SA1,0.02,1399.94
2026-05-06T18:55:00Z,NEM,TAS1,74.3,1014.07
2026-05-06T18:55:00Z,NEM,VIC1,0.02,4573.35
2026-05-06T19:00:00Z,NEM,NSW1,57.51,6767.05
2026-05-06T19:00:00Z,NEM,QLD1,94.99,5836.06
2026-05-06T19:00:00Z,NEM,SA1,8.53,1406.05
2026-05-06T19:00:00Z,NEM,TAS1,79.52,1026.92
2026-05-06T19:00:00Z,NEM,VIC1,5.08,4657.61
2026-05-06T19:05:00Z,NEM,NSW1,57.51,6823.16
2026-05-06T19:05:00Z,NEM,QLD1,72.75,5836.69
2026-05-06T19:05:00Z,NEM,SA1,11.6,1406.24
2026-05-06T19:05:00Z,NEM,TAS1,79.45,1023.05
2026-05-06T19:05:00Z,NEM,VIC1,5.08,4700.12
2026-05-06T19:10:00Z,NEM,NSW1,65.77,6877.43
2026-05-06T19:10:00Z,NEM,QLD1,94.99,5886.39
2026-05-06T19:10:00Z,NEM,SA1,16.73,1394.36
2026-05-06T19:10:00Z,NEM,TAS1,88.16,1025.08
2026-05-06T19:10:00Z,NEM,VIC1,15.11,4686.99
2026-05-06T19:15:00Z,NEM,NSW1,58.15,6917.61
2026-05-06T19:15:00Z,NEM,QLD1,105.95,5958.32
2026-05-06T19:15:00Z,NEM,SA1,9.85,1387.38
2026-05-06T19:15:00Z,NEM,TAS1,83.39,1024.52
2026-05-06T19:15:00Z,NEM,VIC1,8.95,4731.31
2026-05-06T19:20:00Z,NEM,NSW1,62.11,6939.93
2026-05-06T19:20:00Z,NEM,QLD1,82.5,5905.85
2026-05-06T19:20:00Z,NEM,SA1,15.62,1380.38
2026-05-06T19:20:00Z,NEM,TAS1,88.16,1025.29
2026-05-06T19:20:00Z,NEM,VIC1,14.39,4834.98
2026-05-06T19:25:00Z,NEM,NSW1,69.08,7007.03
2026-05-06T19:25:00Z,NEM,QLD1,117.73,5998.88
2026-05-06T19:25:00Z,NEM,SA1,11.49,1363.96
2026-05-06T19:25:00Z,NEM,TAS1,85.23,1034.29
2026-05-06T19:25:00Z,NEM,VIC1,10.65,4889.91
2026-05-06T19:30:00Z,NEM,NSW1,69.09,6984.39
2026-05-06T19:30:00Z,NEM,QLD1,117.73,6044.98
2026-05-06T19:30:00Z,NEM,SA1,9.62,1374.19
2026-05-06T19:30:00Z,NEM,TAS1,83.51,1051.81
2026-05-06T19:30:00Z,NEM,VIC1,8.94,4839.05
2026-05-06T19:35:00Z,NEM,NSW1,62.04,7059.34
2026-05-06T19:35:00Z,NEM,QLD1,117.73,6058.23
2026-05-06T19:35:00Z,NEM,SA1,9.58,1375.35
2026-05-06T19:35:00Z,NEM,TAS1,83.41,1058.73
2026-05-06T19:35:00Z,NEM,VIC1,8.95,4929.99
2026-05-06T19:40:00Z,NEM,NSW1,59.8,7074.3
2026-05-06T19:40:00Z,NEM,QLD1,111.11,6116.02
2026-05-06T19:40:00Z,NEM,SA1,9.44,1384.59
2026-05-06T19:40:00Z,NEM,TAS1,83.43,1065.5
2026-05-06T19:40:00Z,NEM,VIC1,8.94,4973.02
2026-05-06T19:45:00Z,NEM,NSW1,61.76,7112.72
2026-05-06T19:45:00Z,NEM,QLD1,117.04,6161.92
2026-05-06T19:45:00Z,NEM,SA1,15.13,1377.92
2026-05-06T19:45:00Z,NEM,TAS1,88.16,1073.87
2026-05-06T19:45:00Z,NEM,VIC1,14.23,5048.46
2026-05-06T19:50:00Z,NEM,NSW1,67.6,7165.33
2026-05-06T19:50:00Z,NEM,QLD1,120.73,6153.74
2026-05-06T19:50:00Z,NEM,SA1,16.13,1406.24
2026-05-06T19:50:00Z,NEM,TAS1,88.16,1084.78
2026-05-06T19:50:00Z,NEM,VIC1,15.11,5161.13
2026-05-06T19:55:00Z,NEM,NSW1,62.14,7227.54
2026-05-06T19:55:00Z,NEM,QLD1,117.73,6175.82
2026-05-06T19:55:00Z,NEM,SA1,16.13,1397.04
2026-05-06T19:55:00Z,NEM,TAS1,88.16,1086.28
2026-05-06T19:55:00Z,NEM,VIC1,15.11,5181.98
2026-05-06T20:00:00Z,NEM,NSW1,65.81,7249.16
2026-05-06T20:00:00Z,NEM,QLD1,94.73,6249.09
2026-05-06T20:00:00Z,NEM,SA1,35.04,1408.88
2026-05-06T20:00:00Z,NEM,TAS1,89.84,1118.53
2026-05-06T20:00:00Z,NEM,VIC1,10.65,5284.2
2026-05-06T20:05:00Z,NEM,NSW1,57.51,7397.88
2026-05-06T20:05:00Z,NEM,QLD1,103.12,6226.92
2026-05-06T20:05:00Z,NEM,SA1,20.74,1374.16
2026-05-06T20:05:00Z,NEM,TAS1,93.45,1131.27
2026-05-06T20:05:00Z,NEM,VIC1,8.95,5332.03
2026-05-06T20:10:00Z,NEM,NSW1,59.65,7556.54
2026-05-06T20:10:00Z,NEM,QLD1,119.84,6364.8
2026-05-06T20:10:00Z,NEM,SA1,31.23,1399.91
2026-05-06T20:10:00Z,NEM,TAS1,88.58,1148.36
2026-05-06T20:10:00Z,NEM,VIC1,8.95,5400.76
2026-05-06T20:15:00Z,NEM,NSW1,60.9,7658.16
2026-05-06T20:15:00Z,NEM,QLD1,117.73,6368.05
2026-05-06T20:15:00Z,NEM,SA1,32.37,1392.96
2026-05-06T20:15:00Z,NEM,TAS1,97.18,1138.02
2026-05-06T20:15:00Z,NEM,VIC1,10.65,5595.21
2026-05-06T20:20:00Z,NEM,NSW1,63.02,7705.32
2026-05-06T20:20:00Z,NEM,QLD1,144.55,6468.0
2026-05-06T20:20:00Z,NEM,SA1,35.51,1395.2
2026-05-06T20:20:00Z,NEM,TAS1,106.9,1154.34
2026-05-06T20:20:00Z,NEM,VIC1,15.11,5718.11
2026-05-06T20:25:00Z,NEM,NSW1,76.0,7806.87
2026-05-06T20:25:00Z,NEM,QLD1,177.81,6464.12
2026-05-06T20:25:00Z,NEM,SA1,41.4,1401.58
2026-05-06T20:25:00Z,NEM,TAS1,107.47,1168.83
2026-05-06T20:25:00Z,NEM,VIC1,15.11,5781.71
2026-05-06T20:30:00Z,NEM,NSW1,82.08,7917.5
2026-05-06T20:30:00Z,NEM,QLD1,177.81,6493.65
2026-05-06T20:30:00Z,NEM,SA1,44.02,1411.7
2026-05-06T20:30:00Z,NEM,TAS1,107.47,1181.57
2026-05-06T20:30:00Z,NEM,VIC1,15.11,5883.55
2026-05-06T20:35:00Z,NEM,NSW1,84.57,8045.18
2026-05-06T20:35:00Z,NEM,QLD1,231.7,6491.56
2026-05-06T20:35:00Z,NEM,SA1,42.01,1416.7
2026-05-06T20:35:00Z,NEM,TAS1,96.18,1193.6
2026-05-06T20:35:00Z,NEM,VIC1,8.95,5905.25
2026-05-06T20:40:00Z,NEM,NSW1,80.74,8149.66
2026-05-06T20:40:00Z,NEM,QLD1,177.81,6566.61
2026-05-06T20:40:00Z,NEM,SA1,40.1,1434.93
2026-05-06T20:40:00Z,NEM,TAS1,97.13,1205.22
2026-05-06T20:40:00Z,NEM,VIC1,8.95,6011.09
2026-05-06T20:45:00Z,NEM,NSW1,70.92,8097.09
2026-05-06T20:45:00Z,NEM,QLD1,209.99,6652.1
2026-05-06T20:45:00Z,NEM,SA1,38.67,1449.4
2026-05-06T20:45:00Z,NEM,TAS1,96.2,1218.11
2026-05-06T20:45:00Z,NEM,VIC1,15.11,6218.93
2026-05-06T20:50:00Z,NEM,NSW1,86.61,8252.13
2026-05-06T20:50:00Z,NEM,QLD1,231.7,6577.1
2026-05-06T20:50:00Z,NEM,SA1,45.53,1483.24
2026-05-06T20:50:00Z,NEM,TAS1,97.15,1228.64
2026-05-06T20:50:00Z,NEM,VIC1,15.11,6295.65
2026-05-06T20:55:00Z,NEM,NSW1,88.82,8236.44
2026-05-06T20:55:00Z,NEM,QLD1,119.99,6593.98
2026-05-06T20:55:00Z,NEM,SA1,47.75,1513.24
2026-05-06T20:55:00Z,NEM,TAS1,97.63,1258.28
2026-05-06T20:55:00Z,NEM,VIC1,15.15,6405.9
2026-05-06T21:00:00Z,NEM,NSW1,66.78,8217.25
2026-05-06T21:00:00Z,NEM,QLD1,119.99,6551.83
2026-05-06T21:00:00Z,NEM,SA1,37.23,1527.13
2026-05-06T21:00:00Z,NEM,TAS1,97.63,1264.87
2026-05-06T21:00:00Z,NEM,VIC1,15.15,6472.24
2026-05-06T21:05:00Z,NEM,NSW1,70.58,8384.01
2026-05-06T21:05:00Z,NEM,QLD1,108.0,6553.4
2026-05-06T21:05:00Z,NEM,SA1,46.77,1564.83
2026-05-06T21:05:00Z,NEM,TAS1,96.22,1253.02
2026-05-06T21:05:00Z,NEM,VIC1,29.69,6517.14
