source_system,state,year,facility_name,facility_name_clean,fuel_group,primary_fuel,latitude,longitude,geocode_status,project_status,mw_capacity,reporting_year,abs_joined,label,geocode_query,display_name,reporting_entity,facility_type,electricity_production_gj,electricity_production_mwh,scope1_emissions_tco2e,scope2_emissions_tco2e,total_emissions_tco2e,emission_intensity_tco2e_per_mwh,grid_connected,grid,scope1_imputed,scope2_imputed,total_imputed,intensity_imputed,accreditation_code,postcode,accreditation_start_date,approval_date,committed_date,reference_date,reference_year,Estimated resident population (no.),Population density (persons/km2),Estimated resident population - males (no.),Estimated resident population - females (no.),Median age - males (years),Median age - females (years),Median age - persons (years),Working age population (aged 15-64 years) (no.),Working age population (aged 15-64 years) (%),Males - 0-4 years (no.),Males - 5-9 years (no.),Males - 10-14 years (no.),Males - 15-19 years (no.),Males - 20-24 years (no.),Males - 25-29 years (no.),Males - 30-34 years (no.),Males - 35-39 years (no.),Males - 40-44 years (no.),Males - 45-49 years (no.),Males - 50-54 years (no.),Males - 55-59 years (no.),Males - 60-64 years (no.),Males - 65-69 years (no.),Males - 70-74 years (no.),Males - 75-79 years (no.),Males - 80-84 years (no.),Males - 85 and over (no.),Males - 0-4 years (%),Males - 5-9 years (%),Males - 10-14 years (%),Males - 15-19 years (%),Males - 20-24 years (%),Males - 25-29 years (%),Males - 30-34 years (%),Males - 35-39 years (%),Males - 40-44 years (%),Males - 45-49 years (%),Males - 50-54 years (%),Males - 55-59 years (%),Males - 60-64 years (%),Males - 65-69 years (%),Males - 70-74 years (%),Males - 75-79 years (%),Males - 80-84 years (%),Males - 85 and over (%),Females - 0-4 years (no.),Females - 5-9 years (no.),Females - 10-14 years (no.),Females - 15-19 years (no.),Females - 20-24 years (no.),Females - 25-29 years (no.),Females - 30-34 years (no.),Females - 35-39 years (no.),Females - 40-44 years (no.),Females - 45-49 years (no.),Females - 50-54 years (no.),Females - 55-59 years (no.),Females - 60-64 years (no.),Females - 65-69 years (no.),Females - 70-74 years (no.),Females - 75-79 years (no.),Females - 80-84 years (no.),Females - 85 and over (no.),Females - 0-4 years (%),Females - 5-9 years (%),Females - 10-14 years (%),Females - 15-19 years (%),Females - 20-24 years (%),Females - 25-29 years (%),Females - 30-34 years (%),Females - 35-39 years (%),Females - 40-44 years (%),Females - 45-49 years (%),Females - 50-54 years (%),Females - 55-59 years (%),Females - 60-64 years (%),Females - 65-69 years (%),Females - 70-74 years (%),Females - 75-79 years (%),Females - 80-84 years (%),Females - 85 and over (%),Persons - 0-4 years (no.),Persons - 5-9 years (no.),Persons - 10-14 years (no.),Persons - 15-19 years (no.),Persons - 20-24 years (no.),Persons - 25-29 years (no.),Persons - 30-34 years (no.),Persons - 35-39 years (no.),Persons - 40-44 years (no.),Persons - 45-49 years (no.),Persons - 50-54 years (no.),Persons - 55-59 years (no.),Persons - 60-64 years (no.),Persons - 65-69 years (no.),Persons - 70-74 years (no.),Persons - 75-79 years (no.),Persons - 80-84 years (no.),Persons - 85 and over (no.),Persons - 0-4 years (%),Persons - 5-9 years (%),Persons - 10-14 years (%),Persons - 15-19 years (%),Persons - 20-24 years (%),Persons - 25-29 years (%),Persons - 30-34 years (%),Persons - 35-39 years (%),Persons - 40-44 years (%),Persons - 45-49 years (%),Persons - 50-54 years (%),Persons - 55-59 years (%),Persons - 60-64 years (%),Persons - 65-69 years (%),Persons - 70-74 years (%),Persons - 75-79 years (%),Persons - 80-84 years (%),Persons - 85 and over (%),Births (no.),Total fertility rate (births per female) (rate),Deaths (no.),"Standardised death rate (per 1,000 people) (rate)",Internal arrivals (no.),Internal departures (no.),Net internal migration (no.),Overseas arrivals (no.),Overseas departures (no.),Net overseas migration (no.),Aboriginal and Torres Strait Islander Peoples (no.),Aboriginal and Torres Strait Islander Peoples (%),Born in Oceania and Antarctica (excluding Australia) (%),Born in North-West Europe (%),Born in Southern and Eastern Europe (%),Born in North Africa and the Middle East (%),Born in South-East Asia (%),Born in North-East Asia (%),Born in Southern and Central Asia (%),Born in Americas (%),Born in Sub-Saharan Africa (%),Total born overseas (no.),Total born overseas (%),Buddhism (%),Christianity (%),Hinduism (%),Islam (%),Judaism (%),Other religions (%),"Secular beliefs, other spiritual beliefs or no religion (%)",Religious affiliation inadequately described or not stated (%),Australian citizen (no.),Not an Australian citizen (no.),Australian citizenship not stated (no.),Australian citizen (%),Not an Australian citizen (%),Australian citizenship not stated (%),Speaks a language other than English at home (no.),Speaks a language other than English at home (%),Currently serving in the Australian Defence Force (no.),Previously served in the Australian Defence Force (no.),Currently serving in the Australian Defence Force (%),Previously served in the Australian Defence Force (%)
NGER,TAS,2023,Woolnorth Bluff Point Wind Farm Pty Ltd,woolnorth bluff point wind farm pty ltd,WIND,Wind,-40.7396138,144.6893962,ok,,,2023,True,Tasmania,"Woolnorth Bluff point Wind Farm Pty Ltd, electricity generation facility, Tasmania, Australia","Unnamed Road, Woolnorth TAS 7330, Australia",SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,F,751102.0,208639.0,87.0,25.0,112,0.000536812388863,On,NEM,False,False,False,False,,,,,,,,573738.0,8.4,284032.0,289124.0,40.7,43.1,41.9,356872.0,62.3,14908.0,16195.0,17295.0,17043.0,15703.0,19194.0,20664.0,18431.0,16337.0,15766.0,17883.0,17353.0,19191.0,17350.0,15515.0,12278.0,7340.0,5586.0,5.2,5.7,6.1,6.0,5.5,6.8,7.3,6.5,5.8,5.6,6.3,6.1,6.8,6.1,5.5,4.3,2.6,2.0,13977.0,15236.0,16287.0,15682.0,14686.0,18844.0,20251.0,18627.0,17134.0,16383.0,18875.0,18528.0,20297.0,18502.0,16300.0,13115.0,8165.0,8235.0,4.8,5.3,5.6,5.4,5.1,6.5,7.0,6.4,5.9,5.7,6.5,6.4,7.0,6.4,5.6,4.5,2.8,2.8,28885.0,31431.0,33582.0,32725.0,30389.0,38038.0,40915.0,37058.0,33471.0,32149.0,36758.0,35881.0,39488.0,35852.0,31815.0,25393.0,15505.0,13821.0,5.0,5.5,5.9,5.7,5.3,6.6,7.1,6.5,5.8,5.6,6.4,6.3,6.9,6.3,5.6,4.4,2.7,2.4,5597.0,1.55,5073.0,5.7,12625.0,15222.0,-2597.0,7235.0,2471.0,4764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,TAS,2023,Woolnorth Studland Bay Wind Farm Pty Ltd,woolnorth studland bay wind farm pty ltd,WIND,Wind,-40.7848399,144.7294621,ok,,,2023,True,Tasmania,"Woolnorth Studland Bay Wind Farm Pty Ltd, electricity generation facility, Tasmania, Australia","Unnamed Road, Woolnorth TAS 7330, Australia",SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,F,832996.0,231388.0,77.0,27.0,104,0.0004494615105364,On,NEM,False,False,False,False,,,,,,,,573738.0,8.4,284032.0,289124.0,40.7,43.1,41.9,356872.0,62.3,14908.0,16195.0,17295.0,17043.0,15703.0,19194.0,20664.0,18431.0,16337.0,15766.0,17883.0,17353.0,19191.0,17350.0,15515.0,12278.0,7340.0,5586.0,5.2,5.7,6.1,6.0,5.5,6.8,7.3,6.5,5.8,5.6,6.3,6.1,6.8,6.1,5.5,4.3,2.6,2.0,13977.0,15236.0,16287.0,15682.0,14686.0,18844.0,20251.0,18627.0,17134.0,16383.0,18875.0,18528.0,20297.0,18502.0,16300.0,13115.0,8165.0,8235.0,4.8,5.3,5.6,5.4,5.1,6.5,7.0,6.4,5.9,5.7,6.5,6.4,7.0,6.4,5.6,4.5,2.8,2.8,28885.0,31431.0,33582.0,32725.0,30389.0,38038.0,40915.0,37058.0,33471.0,32149.0,36758.0,35881.0,39488.0,35852.0,31815.0,25393.0,15505.0,13821.0,5.0,5.5,5.9,5.7,5.3,6.6,7.1,6.5,5.8,5.6,6.4,6.3,6.9,6.3,5.6,4.4,2.7,2.4,5597.0,1.55,5073.0,5.7,12625.0,15222.0,-2597.0,7235.0,2471.0,4764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,VIC,2023,BULGANA GREEN POWER HUB,bulgana green power hub,WIND,Wind,-37.03921589999999,142.9826272,ok,,,2023,True,Victoria,"BULGANA GREEN POWER HUB, wind farm, electricity generation facility, Victoria, Australia","Bulgana VIC 3377, Australia",NEOEN AUSTRALIA PTY. LTD.,F,1863871.0,517742.0,217.0,5414.0,5631,0.0108760734110811,On,NEM,False,False,False,False,,,,,,,,6816241.0,30.0,3370392.0,3445049.0,36.9,38.7,37.8,4480278.0,65.7,198024.0,210190.0,210086.0,206823.0,234777.0,262471.0,263536.0,258109.0,230326.0,203291.0,206574.0,185587.0,179940.0,155541.0,133032.0,107597.0,66947.0,57541.0,5.9,6.2,6.2,6.1,7.0,7.8,7.8,7.7,6.8,6.0,6.1,5.5,5.3,4.6,3.9,3.2,2.0,1.7,189885.0,198801.0,199241.0,195250.0,219400.0,253416.0,270377.0,261684.0,234154.0,209030.0,217735.0,195456.0,192342.0,170944.0,148991.0,120630.0,79695.0,88018.0,5.5,5.8,5.8,5.7,6.4,7.4,7.8,7.6,6.8,6.1,6.3,5.7,5.6,5.0,4.3,3.5,2.3,2.6,387909.0,408991.0,409327.0,402073.0,454177.0,515887.0,533913.0,519793.0,464480.0,412321.0,424309.0,381043.0,372282.0,326485.0,282023.0,228227.0,146642.0,145559.0,5.7,6.0,6.0,5.9,6.7,7.6,7.8,7.6,6.8,6.0,6.2,5.6,5.5,4.8,4.1,3.3,2.2,2.1,71889.0,1.49,45326.0,5.2,74188.0,76051.0,-1863.0,212150.0,52732.0,159418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,VIC,2023,Bairnsdale Power Station,bairnsdale power station,GAS,Gas,-37.8428384,147.563966,ok,,,2023,True,Victoria,"Bairnsdale Power Station, gas-fired power station, electricity generation facility, Victoria, Australia","45 Power Station Rd, Hillside VIC 3875, Australia",PIONEER SAIL HOLDINGS PTY LIMITED,F,226096.0,62804.0,33601.0,529.0,34130,0.5434367237755557,On,NEM,False,False,False,False,,,,,,,,6816241.0,30.0,3370392.0,3445049.0,36.9,38.7,37.8,4480278.0,65.7,198024.0,210190.0,210086.0,206823.0,234777.0,262471.0,263536.0,258109.0,230326.0,203291.0,206574.0,185587.0,179940.0,155541.0,133032.0,107597.0,66947.0,57541.0,5.9,6.2,6.2,6.1,7.0,7.8,7.8,7.7,6.8,6.0,6.1,5.5,5.3,4.6,3.9,3.2,2.0,1.7,189885.0,198801.0,199241.0,195250.0,219400.0,253416.0,270377.0,261684.0,234154.0,209030.0,217735.0,195456.0,192342.0,170944.0,148991.0,120630.0,79695.0,88018.0,5.5,5.8,5.8,5.7,6.4,7.4,7.8,7.6,6.8,6.1,6.3,5.7,5.6,5.0,4.3,3.5,2.3,2.6,387909.0,408991.0,409327.0,402073.0,454177.0,515887.0,533913.0,519793.0,464480.0,412321.0,424309.0,381043.0,372282.0,326485.0,282023.0,228227.0,146642.0,145559.0,5.7,6.0,6.0,5.9,6.7,7.6,7.8,7.6,6.8,6.0,6.2,5.6,5.5,4.8,4.1,3.3,2.2,2.1,71889.0,1.49,45326.0,5.2,74188.0,76051.0,-1863.0,212150.0,52732.0,159418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,VIC,2023,Bald Hills Wind Farm Pty Ltd,bald hills wind farm pty ltd,WIND,Wind,-38.7478299,145.9494813,ok,,,2023,True,Victoria,"Bald Hills Wind Farm Pty Ltd, electricity generation facility, Victoria, Australia","Tarwin Lower VIC 3956, Australia",BALD HILLS WF HOLDINGS PTY LTD,F,1154820.0,320783.0,40.0,619.0,659,0.0020543482665851,On,NEM,False,False,False,False,,,,,,,,6816241.0,30.0,3370392.0,3445049.0,36.9,38.7,37.8,4480278.0,65.7,198024.0,210190.0,210086.0,206823.0,234777.0,262471.0,263536.0,258109.0,230326.0,203291.0,206574.0,185587.0,179940.0,155541.0,133032.0,107597.0,66947.0,57541.0,5.9,6.2,6.2,6.1,7.0,7.8,7.8,7.7,6.8,6.0,6.1,5.5,5.3,4.6,3.9,3.2,2.0,1.7,189885.0,198801.0,199241.0,195250.0,219400.0,253416.0,270377.0,261684.0,234154.0,209030.0,217735.0,195456.0,192342.0,170944.0,148991.0,120630.0,79695.0,88018.0,5.5,5.8,5.8,5.7,6.4,7.4,7.8,7.6,6.8,6.1,6.3,5.7,5.6,5.0,4.3,3.5,2.3,2.6,387909.0,408991.0,409327.0,402073.0,454177.0,515887.0,533913.0,519793.0,464480.0,412321.0,424309.0,381043.0,372282.0,326485.0,282023.0,228227.0,146642.0,145559.0,5.7,6.0,6.0,5.9,6.7,7.6,7.8,7.6,6.8,6.0,6.2,5.6,5.5,4.8,4.1,3.3,2.2,2.1,71889.0,1.49,45326.0,5.2,74188.0,76051.0,-1863.0,212150.0,52732.0,159418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,VIC,2023,Ballarat Renewable Energy Facility,ballarat renewable energy facility,BIOENERGY,Landfill Gas,-37.5621587,143.8502556,ok,,,2023,True,Victoria,"Ballarat Renewable Energy Facility, landfill gas power station, Victoria, Australia","Ballarat VIC, Australia",LMS ENERGY PTY LTD,F,40871.0,11353.0,872.0,0.0,872,0.0768078921870871,On,NEM,False,False,False,False,,,,,,,,6816241.0,30.0,3370392.0,3445049.0,36.9,38.7,37.8,4480278.0,65.7,198024.0,210190.0,210086.0,206823.0,234777.0,262471.0,263536.0,258109.0,230326.0,203291.0,206574.0,185587.0,179940.0,155541.0,133032.0,107597.0,66947.0,57541.0,5.9,6.2,6.2,6.1,7.0,7.8,7.8,7.7,6.8,6.0,6.1,5.5,5.3,4.6,3.9,3.2,2.0,1.7,189885.0,198801.0,199241.0,195250.0,219400.0,253416.0,270377.0,261684.0,234154.0,209030.0,217735.0,195456.0,192342.0,170944.0,148991.0,120630.0,79695.0,88018.0,5.5,5.8,5.8,5.7,6.4,7.4,7.8,7.6,6.8,6.1,6.3,5.7,5.6,5.0,4.3,3.5,2.3,2.6,387909.0,408991.0,409327.0,402073.0,454177.0,515887.0,533913.0,519793.0,464480.0,412321.0,424309.0,381043.0,372282.0,326485.0,282023.0,228227.0,146642.0,145559.0,5.7,6.0,6.0,5.9,6.7,7.6,7.8,7.6,6.8,6.0,6.2,5.6,5.5,4.8,4.1,3.3,2.2,2.1,71889.0,1.49,45326.0,5.2,74188.0,76051.0,-1863.0,212150.0,52732.0,159418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,VIC,2023,Ballarat Solar Park,ballarat solar park,SOLAR,Solar,-37.5621587,143.8502556,ok,,,2023,True,Victoria,"Ballarat Solar Park, solar farm, electricity generation facility, Victoria, Australia","Ballarat VIC, Australia",ORIGIN ENERGY LIMITED,F,1227.0,341.0,0.0,1.0,1,0.002932551319648,On,NEM,False,False,False,False,,,,,,,,6816241.0,30.0,3370392.0,3445049.0,36.9,38.7,37.8,4480278.0,65.7,198024.0,210190.0,210086.0,206823.0,234777.0,262471.0,263536.0,258109.0,230326.0,203291.0,206574.0,185587.0,179940.0,155541.0,133032.0,107597.0,66947.0,57541.0,5.9,6.2,6.2,6.1,7.0,7.8,7.8,7.7,6.8,6.0,6.1,5.5,5.3,4.6,3.9,3.2,2.0,1.7,189885.0,198801.0,199241.0,195250.0,219400.0,253416.0,270377.0,261684.0,234154.0,209030.0,217735.0,195456.0,192342.0,170944.0,148991.0,120630.0,79695.0,88018.0,5.5,5.8,5.8,5.7,6.4,7.4,7.8,7.6,6.8,6.1,6.3,5.7,5.6,5.0,4.3,3.5,2.3,2.6,387909.0,408991.0,409327.0,402073.0,454177.0,515887.0,533913.0,519793.0,464480.0,412321.0,424309.0,381043.0,372282.0,326485.0,282023.0,228227.0,146642.0,145559.0,5.7,6.0,6.0,5.9,6.7,7.6,7.8,7.6,6.8,6.0,6.2,5.6,5.5,4.8,4.1,3.3,2.2,2.1,71889.0,1.49,45326.0,5.2,74188.0,76051.0,-1863.0,212150.0,52732.0,159418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,VIC,2023,Banimboola Hydro,banimboola hydro,HYDRO,Hydro,-36.5335771,147.4603458,ok,,,2023,True,Victoria,"Banimboola Hydro, hydroelectric power station, electricity generation facility, Victoria, Australia","Dartmouth VIC 3701, Australia",AGL ENERGY LIMITED,F,91763.0,25490.0,0.0,13.0,13,0.0005100039231071,On,NEM,False,False,False,False,,,,,,,,6816241.0,30.0,3370392.0,3445049.0,36.9,38.7,37.8,4480278.0,65.7,198024.0,210190.0,210086.0,206823.0,234777.0,262471.0,263536.0,258109.0,230326.0,203291.0,206574.0,185587.0,179940.0,155541.0,133032.0,107597.0,66947.0,57541.0,5.9,6.2,6.2,6.1,7.0,7.8,7.8,7.7,6.8,6.0,6.1,5.5,5.3,4.6,3.9,3.2,2.0,1.7,189885.0,198801.0,199241.0,195250.0,219400.0,253416.0,270377.0,261684.0,234154.0,209030.0,217735.0,195456.0,192342.0,170944.0,148991.0,120630.0,79695.0,88018.0,5.5,5.8,5.8,5.7,6.4,7.4,7.8,7.6,6.8,6.1,6.3,5.7,5.6,5.0,4.3,3.5,2.3,2.6,387909.0,408991.0,409327.0,402073.0,454177.0,515887.0,533913.0,519793.0,464480.0,412321.0,424309.0,381043.0,372282.0,326485.0,282023.0,228227.0,146642.0,145559.0,5.7,6.0,6.0,5.9,6.7,7.6,7.8,7.6,6.8,6.0,6.2,5.6,5.5,4.8,4.1,3.3,2.2,2.1,71889.0,1.49,45326.0,5.2,74188.0,76051.0,-1863.0,212150.0,52732.0,159418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,VIC,2023,Bannerton Solar Farm,bannerton solar farm,SOLAR,Solar,-34.7507932,142.8038385,ok,,,2023,True,Victoria,"Bannerton Solar Farm, electricity generation facility, Victoria, Australia","Bannerton VIC 3549, Australia",KIAMCO HANWHA FORESIGHT BANNERTON PTY LTD,F,451831.0,125509.0,0.0,0.0,0,0.0,On,NEM,False,False,False,False,,,,,,,,6816241.0,30.0,3370392.0,3445049.0,36.9,38.7,37.8,4480278.0,65.7,198024.0,210190.0,210086.0,206823.0,234777.0,262471.0,263536.0,258109.0,230326.0,203291.0,206574.0,185587.0,179940.0,155541.0,133032.0,107597.0,66947.0,57541.0,5.9,6.2,6.2,6.1,7.0,7.8,7.8,7.7,6.8,6.0,6.1,5.5,5.3,4.6,3.9,3.2,2.0,1.7,189885.0,198801.0,199241.0,195250.0,219400.0,253416.0,270377.0,261684.0,234154.0,209030.0,217735.0,195456.0,192342.0,170944.0,148991.0,120630.0,79695.0,88018.0,5.5,5.8,5.8,5.7,6.4,7.4,7.8,7.6,6.8,6.1,6.3,5.7,5.6,5.0,4.3,3.5,2.3,2.6,387909.0,408991.0,409327.0,402073.0,454177.0,515887.0,533913.0,519793.0,464480.0,412321.0,424309.0,381043.0,372282.0,326485.0,282023.0,228227.0,146642.0,145559.0,5.7,6.0,6.0,5.9,6.7,7.6,7.8,7.6,6.8,6.0,6.2,5.6,5.5,4.8,4.1,3.3,2.2,2.1,71889.0,1.49,45326.0,5.2,74188.0,76051.0,-1863.0,212150.0,52732.0,159418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,VIC,2023,Bendigo Renewable Energy Facility,bendigo renewable energy facility,BIOENERGY,Landfill Gas,-36.75961960000001,144.2785764,ok,,,2023,True,Victoria,"Bendigo Renewable Energy Facility, solar farm, Victoria, Australia","Bendigo VIC 3550, Australia",LMS ENERGY PTY LTD,F,15236.0,4232.0,303.0,0.0,303,0.0715973534971644,On,NEM,False,False,False,False,,,,,,,,6816241.0,30.0,3370392.0,3445049.0,36.9,38.7,37.8,4480278.0,65.7,198024.0,210190.0,210086.0,206823.0,234777.0,262471.0,263536.0,258109.0,230326.0,203291.0,206574.0,185587.0,179940.0,155541.0,133032.0,107597.0,66947.0,57541.0,5.9,6.2,6.2,6.1,7.0,7.8,7.8,7.7,6.8,6.0,6.1,5.5,5.3,4.6,3.9,3.2,2.0,1.7,189885.0,198801.0,199241.0,195250.0,219400.0,253416.0,270377.0,261684.0,234154.0,209030.0,217735.0,195456.0,192342.0,170944.0,148991.0,120630.0,79695.0,88018.0,5.5,5.8,5.8,5.7,6.4,7.4,7.8,7.6,6.8,6.1,6.3,5.7,5.6,5.0,4.3,3.5,2.3,2.6,387909.0,408991.0,409327.0,402073.0,454177.0,515887.0,533913.0,519793.0,464480.0,412321.0,424309.0,381043.0,372282.0,326485.0,282023.0,228227.0,146642.0,145559.0,5.7,6.0,6.0,5.9,6.7,7.6,7.8,7.6,6.8,6.0,6.2,5.6,5.5,4.8,4.1,3.3,2.2,2.1,71889.0,1.49,45326.0,5.2,74188.0,76051.0,-1863.0,212150.0,52732.0,159418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,VIC,2023,Bendigo Solar Park,bendigo solar park,SOLAR,Solar,-36.75961960000001,144.2785764,ok,,,2023,True,Victoria,"Bendigo Solar Park, solar farm, electricity generation facility, Victoria, Australia","Bendigo VIC 3550, Australia",ORIGIN ENERGY LIMITED,F,1478.0,410.0,0.0,3.0,3,0.0073170731707317,On,NEM,False,False,False,False,,,,,,,,6816241.0,30.0,3370392.0,3445049.0,36.9,38.7,37.8,4480278.0,65.7,198024.0,210190.0,210086.0,206823.0,234777.0,262471.0,263536.0,258109.0,230326.0,203291.0,206574.0,185587.0,179940.0,155541.0,133032.0,107597.0,66947.0,57541.0,5.9,6.2,6.2,6.1,7.0,7.8,7.8,7.7,6.8,6.0,6.1,5.5,5.3,4.6,3.9,3.2,2.0,1.7,189885.0,198801.0,199241.0,195250.0,219400.0,253416.0,270377.0,261684.0,234154.0,209030.0,217735.0,195456.0,192342.0,170944.0,148991.0,120630.0,79695.0,88018.0,5.5,5.8,5.8,5.7,6.4,7.4,7.8,7.6,6.8,6.1,6.3,5.7,5.6,5.0,4.3,3.5,2.3,2.6,387909.0,408991.0,409327.0,402073.0,454177.0,515887.0,533913.0,519793.0,464480.0,412321.0,424309.0,381043.0,372282.0,326485.0,282023.0,228227.0,146642.0,145559.0,5.7,6.0,6.0,5.9,6.7,7.6,7.8,7.6,6.8,6.0,6.2,5.6,5.5,4.8,4.1,3.3,2.2,2.1,71889.0,1.49,45326.0,5.2,74188.0,76051.0,-1863.0,212150.0,52732.0,159418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,VIC,2023,Berrybank 2 Wind farm,berrybank 2 wind farm,WIND,Wind,-37.9779902,143.4885877,ok,,,2023,True,Victoria,"Berrybank 2 Wind farm, electricity generation facility, Victoria, Australia","Berrybank VIC 3323, Australia",GLOBAL POWER GENERATION AUSTRALIA PTY LTD,F,830378.0,230661.0,79.0,932.0,1011,0.0043830556531013,On,NEM,False,False,False,False,,,,,,,,6816241.0,30.0,3370392.0,3445049.0,36.9,38.7,37.8,4480278.0,65.7,198024.0,210190.0,210086.0,206823.0,234777.0,262471.0,263536.0,258109.0,230326.0,203291.0,206574.0,185587.0,179940.0,155541.0,133032.0,107597.0,66947.0,57541.0,5.9,6.2,6.2,6.1,7.0,7.8,7.8,7.7,6.8,6.0,6.1,5.5,5.3,4.6,3.9,3.2,2.0,1.7,189885.0,198801.0,199241.0,195250.0,219400.0,253416.0,270377.0,261684.0,234154.0,209030.0,217735.0,195456.0,192342.0,170944.0,148991.0,120630.0,79695.0,88018.0,5.5,5.8,5.8,5.7,6.4,7.4,7.8,7.6,6.8,6.1,6.3,5.7,5.6,5.0,4.3,3.5,2.3,2.6,387909.0,408991.0,409327.0,402073.0,454177.0,515887.0,533913.0,519793.0,464480.0,412321.0,424309.0,381043.0,372282.0,326485.0,282023.0,228227.0,146642.0,145559.0,5.7,6.0,6.0,5.9,6.7,7.6,7.8,7.6,6.8,6.0,6.2,5.6,5.5,4.8,4.1,3.3,2.2,2.1,71889.0,1.49,45326.0,5.2,74188.0,76051.0,-1863.0,212150.0,52732.0,159418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,VIC,2023,Berrybank Wind farm,berrybank wind farm,WIND,Wind,-37.9779902,143.4885877,ok,,,2023,True,Victoria,"Berrybank Wind farm, electricity generation facility, Victoria, Australia","Berrybank VIC 3323, Australia",GLOBAL POWER GENERATION AUSTRALIA PTY LTD,F,1785124.0,495868.0,124.0,1064.0,1188,0.0023957988819605,On,NEM,False,False,False,False,,,,,,,,6816241.0,30.0,3370392.0,3445049.0,36.9,38.7,37.8,4480278.0,65.7,198024.0,210190.0,210086.0,206823.0,234777.0,262471.0,263536.0,258109.0,230326.0,203291.0,206574.0,185587.0,179940.0,155541.0,133032.0,107597.0,66947.0,57541.0,5.9,6.2,6.2,6.1,7.0,7.8,7.8,7.7,6.8,6.0,6.1,5.5,5.3,4.6,3.9,3.2,2.0,1.7,189885.0,198801.0,199241.0,195250.0,219400.0,253416.0,270377.0,261684.0,234154.0,209030.0,217735.0,195456.0,192342.0,170944.0,148991.0,120630.0,79695.0,88018.0,5.5,5.8,5.8,5.7,6.4,7.4,7.8,7.6,6.8,6.1,6.3,5.7,5.6,5.0,4.3,3.5,2.3,2.6,387909.0,408991.0,409327.0,402073.0,454177.0,515887.0,533913.0,519793.0,464480.0,412321.0,424309.0,381043.0,372282.0,326485.0,282023.0,228227.0,146642.0,145559.0,5.7,6.0,6.0,5.9,6.7,7.6,7.8,7.6,6.8,6.0,6.2,5.6,5.5,4.8,4.1,3.3,2.2,2.1,71889.0,1.49,45326.0,5.2,74188.0,76051.0,-1863.0,212150.0,52732.0,159418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGER,VIC,2023,Berwick LFG Power Station,berwick lfg power station,BIOENERGY,Landfill Gas,-38.0309443,145.3437469,ok,,,2023,True,Victoria,"Berwick LFG Power Station, landfill gas power station, electricity generation facility, Victoria, Australia","Berwick VIC 3806, Australia",CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,F,0.0,0.0,0.0,0.0,0,,On,NEM,False,False,False,False,,,,,,,,6816241.0,30.0,3370392.0,3445049.0,36.9,38.7,37.8,4480278.0,65.7,198024.0,210190.0,210086.0,206823.0,234777.0,262471.0,263536.0,258109.0,230326.0,203291.0,206574.0,185587.0,179940.0,155541.0,133032.0,107597.0,66947.0,57541.0,5.9,6.2,6.2,6.1,7.0,7.8,7.8,7.7,6.8,6.0,6.1,5.5,5.3,4.6,3.9,3.2,2.0,1.7,189885.0,198801.0,199241.0,195250.0,219400.0,253416.0,270377.0,261684.0,234154.0,209030.0,217735.0,195456.0,192342.0,170944.0,148991.0,120630.0,79695.0,88018.0,5.5,5.8,5.8,5.7,6.4,7.4,7.8,7.6,6.8,6.1,6.3,5.7,5.6,5.0,4.3,3.5,2.3,2.6,387909.0,408991.0,409327.0,402073.0,454177.0,515887.0,533913.0,519793.0,464480.0,412321.0,424309.0,381043.0,372282.0,326485.0,282023.0,228227.0,146642.0,145559.0,5.7,6.0,6.0,5.9,6.7,7.6,7.8,7.6,6.8,6.0,6.2,5.6,5.5,4.8,4.1,3.3,2.2,2.1,71889.0,1.49,45326.0,5.2,74188.0,76051.0,-1863.0,212150.0,52732.0,159418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
